,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
10,panD,40448000,91008000,65728000,111230000,116290000,85952000,965700000,96064000,80896000,60672000,75840000,227520000,50560000,1370200000,70784000,75840000,96064000,91008000,96064000,85952000,70784000,65728000,121340000,141570000,101120000,91008000,470210000,106180000,91008000,75840000,75840000,85952000,91008000,80896000,576380000,1289300000,874690000,176960000,1183100000,1446000000,1415700000,96064000,283140000,75840000,75840000,80896000,65728000,1127500000
11,serC,85952000,55616000,65728000,80896000,85952000,111230000,126400000,55616000,60672000,60672000,70784000,75840000,106180000,60672000,50560000,65728000,80896000,75840000,75840000,50560000,60672000,55616000,121340000,60672000,101120000,60672000,75840000,85952000,91008000,70784000,85952000,85952000,131460000,111230000,141570000,65728000,106180000,75840000,171900000,758400000,232580000,80896000,101120000,91008000,70784000,75840000,60672000,1082000000
12,cysC,106180000,96064000,96064000,131460000,116290000,111230000,803900000,278080000,116290000,111230000,80896000,146620000,101120000,91008000,91008000,91008000,101120000,111230000,136510000,101120000,91008000,91008000,85952000,136510000,96064000,91008000,85952000,85952000,96064000,101120000,116290000,96064000,151680000,136510000,1061800000,449980000,439870000,171900000,667390000,996030000,1011200000,111230000,996030000,91008000,96064000,106180000,96064000,1132500000
13,cysE,101120000,55616000,75840000,60672000,70784000,70784000,55616000,65728000,75840000,55616000,70784000,91008000,101120000,80896000,55616000,70784000,60672000,60672000,70784000,70784000,70784000,60672000,60672000,80896000,101120000,60672000,80896000,75840000,70784000,70784000,85952000,85952000,136510000,121340000,126400000,85952000,111230000,70784000,101120000,187070000,182020000,70784000,96064000,85952000,91008000,85952000,60672000,1102200000
14,cysH,96064000,91008000,80896000,126400000,106180000,91008000,131460000,131460000,748290000,530880000,80896000,136510000,85952000,101120000,80896000,75840000,121340000,91008000,91008000,91008000,85952000,75840000,80896000,136510000,85952000,96064000,70784000,75840000,91008000,91008000,101120000,101120000,156740000,146620000,1041500000,530880000,475260000,187070000,712900000,1051600000,1031400000,101120000,1031400000,91008000,85952000,96064000,80896000,1122400000
15,glnA,96064000,70784000,80896000,116290000,70784000,70784000,75840000,75840000,65728000,70784000,65728000,80896000,101120000,75840000,40448000,55616000,50560000,65728000,65728000,75840000,91008000,75840000,75840000,70784000,101120000,70784000,70784000,60672000,65728000,75840000,85952000,96064000,116290000,116290000,136510000,80896000,126400000,70784000,146620000,343810000,202240000,80896000,131460000,80896000,91008000,85952000,60672000,1132500000
16,serA,96064000,75840000,80896000,85952000,70784000,85952000,116290000,70784000,96064000,80896000,80896000,146620000,91008000,91008000,65728000,70784000,55616000,65728000,75840000,60672000,85952000,55616000,121340000,126400000,101120000,80896000,91008000,85952000,75840000,85952000,91008000,96064000,121340000,101120000,171900000,121340000,96064000,116290000,151680000,444930000,217410000,91008000,106180000,80896000,96064000,80896000,65728000,1223600000
17,hisB,85952000,101120000,75840000,80896000,80896000,70784000,96064000,85952000,65728000,80896000,65728000,101120000,131460000,101120000,65728000,70784000,126400000,85952000,91008000,75840000,126400000,126400000,111230000,80896000,96064000,75840000,80896000,80896000,65728000,70784000,85952000,91008000,131460000,116290000,151680000,116290000,111230000,96064000,156740000,384260000,343810000,80896000,101120000,80896000,80896000,91008000,60672000,1102200000
18,hisC,75840000,75840000,80896000,75840000,91008000,80896000,80896000,75840000,80896000,70784000,70784000,146620000,101120000,96064000,80896000,91008000,101120000,80896000,85952000,91008000,126400000,96064000,116290000,116290000,70784000,65728000,65728000,60672000,60672000,65728000,60672000,75840000,141570000,121340000,151680000,141570000,116290000,91008000,161790000,455040000,389310000,96064000,106180000,91008000,91008000,91008000,70784000,1082000000
19,hisD,96064000,91008000,60672000,91008000,85952000,121340000,75840000,65728000,85952000,85952000,65728000,131460000,121340000,116290000,65728000,101120000,85952000,106180000,80896000,111230000,182020000,111230000,111230000,106180000,101120000,55616000,65728000,75840000,80896000,80896000,85952000,96064000,136510000,101120000,136510000,80896000,126400000,85952000,151680000,369090000,328640000,80896000,126400000,91008000,91008000,96064000,55616000,1122400000
20,hisI,96064000,96064000,91008000,111230000,91008000,80896000,131460000,96064000,91008000,106180000,85952000,141570000,101120000,101120000,80896000,101120000,70784000,111230000,91008000,70784000,96064000,96064000,116290000,131460000,75840000,85952000,75840000,75840000,80896000,96064000,91008000,85952000,207300000,156740000,166850000,156740000,111230000,96064000,146620000,616830000,414590000,96064000,171900000,75840000,75840000,85952000,80896000,1127500000
21,metA,96064000,96064000,126400000,80896000,91008000,65728000,389310000,65728000,70784000,70784000,70784000,75840000,96064000,91008000,80896000,75840000,121340000,111230000,116290000,75840000,75840000,101120000,121340000,80896000,111230000,75840000,96064000,96064000,85952000,70784000,75840000,111230000,136510000,101120000,247740000,242690000,131460000,70784000,571330000,611780000,1127500000,60672000,1097200000,70784000,70784000,80896000,45504000,1097200000
22,guaA,111230000,116290000,96064000,116290000,101120000,85952000,126400000,75840000,91008000,96064000,96064000,121340000,111230000,131460000,101120000,111230000,121340000,96064000,101120000,106180000,111230000,101120000,101120000,96064000,111230000,80896000,96064000,96064000,96064000,85952000,136510000,101120000,136510000,106180000,131460000,121340000,111230000,126400000,151680000,419650000,328640000,116290000,131460000,116290000,111230000,121340000,91008000,1087000000
23,guaB,111230000,207300000,161790000,166850000,151680000,116290000,141570000,111230000,131460000,136510000,131460000,136510000,91008000,141570000,131460000,131460000,111230000,116290000,106180000,121340000,136510000,106180000,101120000,131460000,126400000,96064000,111230000,96064000,126400000,106180000,111230000,116290000,101120000,116290000,131460000,156740000,126400000,136510000,156740000,308420000,333700000,126400000,202240000,126400000,126400000,121340000,111230000,1142700000
24,purA,106180000,96064000,65728000,131460000,85952000,91008000,106180000,60672000,101120000,85952000,85952000,136510000,101120000,111230000,80896000,101120000,91008000,106180000,70784000,70784000,80896000,106180000,101120000,126400000,96064000,85952000,80896000,96064000,91008000,65728000,80896000,85952000,96064000,91008000,91008000,146620000,131460000,106180000,232580000,333700000,475260000,80896000,85952000,65728000,75840000,80896000,60672000,1097200000
25,purC,96064000,80896000,70784000,85952000,75840000,91008000,111230000,85952000,75840000,80896000,75840000,80896000,116290000,96064000,60672000,111230000,101120000,85952000,91008000,85952000,101120000,80896000,116290000,70784000,96064000,60672000,55616000,65728000,50560000,70784000,85952000,85952000,141570000,151680000,161790000,80896000,121340000,121340000,156740000,424700000,343810000,91008000,121340000,96064000,85952000,91008000,65728000,1157800000
26,purD,65728000,75840000,80896000,91008000,80896000,101120000,85952000,70784000,111230000,111230000,85952000,136510000,75840000,75840000,65728000,60672000,70784000,75840000,91008000,70784000,106180000,80896000,106180000,136510000,50560000,70784000,55616000,70784000,70784000,65728000,65728000,85952000,126400000,111230000,151680000,166850000,141570000,101120000,156740000,515710000,540990000,91008000,126400000,96064000,80896000,75840000,70784000,1269100000
27,purF,91008000,70784000,70784000,96064000,96064000,96064000,91008000,65728000,399420000,384260000,75840000,85952000,96064000,65728000,85952000,85952000,75840000,80896000,101120000,96064000,101120000,111230000,111230000,75840000,111230000,45504000,60672000,70784000,65728000,60672000,65728000,75840000,131460000,131460000,121340000,85952000,121340000,85952000,161790000,490430000,449980000,106180000,126400000,96064000,75840000,80896000,55616000,1102200000
28,purL,65728000,91008000,85952000,80896000,91008000,106180000,85952000,60672000,111230000,106180000,85952000,131460000,111230000,91008000,75840000,75840000,70784000,85952000,91008000,80896000,101120000,75840000,91008000,136510000,80896000,70784000,70784000,60672000,70784000,75840000,60672000,65728000,146620000,121340000,136510000,141570000,106180000,106180000,197180000,601660000,621890000,91008000,111230000,70784000,80896000,91008000,70784000,1092100000
29,purM,96064000,75840000,75840000,80896000,75840000,65728000,85952000,65728000,96064000,91008000,70784000,91008000,96064000,60672000,80896000,70784000,65728000,96064000,80896000,75840000,101120000,85952000,111230000,75840000,106180000,55616000,70784000,55616000,65728000,55616000,60672000,65728000,146620000,121340000,136510000,111230000,136510000,91008000,166850000,525820000,556160000,75840000,101120000,80896000,85952000,80896000,55616000,1102200000
30,pyrB,75840000,96064000,85952000,70784000,91008000,80896000,131460000,75840000,70784000,70784000,75840000,131460000,101120000,116290000,55616000,70784000,80896000,70784000,85952000,80896000,75840000,101120000,96064000,116290000,80896000,75840000,55616000,45504000,80896000,50560000,80896000,70784000,141570000,121340000,146620000,141570000,80896000,101120000,187070000,444930000,434820000,85952000,136510000,80896000,75840000,80896000,60672000,1102200000
31,pyrC,96064000,85952000,75840000,106180000,85952000,85952000,85952000,65728000,85952000,91008000,70784000,70784000,136510000,101120000,91008000,80896000,91008000,85952000,111230000,111230000,101120000,106180000,116290000,65728000,116290000,70784000,75840000,75840000,55616000,75840000,55616000,70784000,126400000,126400000,131460000,85952000,116290000,101120000,293250000,470210000,414590000,85952000,121340000,111230000,101120000,111230000,60672000,1147700000
32,pyrD,91008000,106180000,116290000,111230000,75840000,96064000,91008000,75840000,80896000,75840000,75840000,156740000,116290000,136510000,116290000,106180000,101120000,101120000,101120000,111230000,106180000,91008000,121340000,131460000,91008000,85952000,80896000,80896000,70784000,70784000,75840000,80896000,166850000,121340000,146620000,146620000,131460000,116290000,338750000,611780000,586500000,96064000,151680000,85952000,85952000,96064000,70784000,1178000000
33,pyrE,116290000,141570000,182020000,151680000,111230000,116290000,171900000,106180000,101120000,116290000,141570000,161790000,151680000,166850000,136510000,116290000,141570000,151680000,141570000,171900000,121340000,126400000,106180000,106180000,131460000,136510000,136510000,151680000,131460000,141570000,131460000,146620000,65728000,65728000,187070000,161790000,161790000,106180000,278080000,621890000,662340000,121340000,262910000,96064000,121340000,156740000,55616000,1102200000
34,pyrF,116290000,131460000,151680000,131460000,106180000,116290000,136510000,85952000,91008000,116290000,141570000,176960000,146620000,146620000,116290000,116290000,121340000,136510000,126400000,166850000,111230000,111230000,106180000,121340000,146620000,126400000,136510000,146620000,141570000,136510000,126400000,141570000,85952000,65728000,171900000,146620000,166850000,101120000,257860000,616830000,621890000,116290000,222460000,106180000,121340000,146620000,65728000,1051600000
35,lysA,146620000,273020000,267970000,485380000,166850000,146620000,176960000,313470000,540990000,1213400000,161790000,985920000,136510000,1011200000,131460000,156740000,141570000,131460000,131460000,161790000,232580000,131460000,106180000,136510000,121340000,141570000,111230000,131460000,121340000,126400000,126400000,126400000,171900000,182020000,40448000,273020000,187070000,171900000,278080000,429760000,313470000,136510000,1066800000,136510000,126400000,146620000,50560000,1183100000
36,tyrA,151680000,141570000,141570000,141570000,111230000,85952000,252800000,283140000,1127500000,1092100000,101120000,348860000,96064000,520770000,70784000,80896000,96064000,75840000,70784000,85952000,227520000,91008000,126400000,136510000,96064000,101120000,121340000,80896000,91008000,96064000,111230000,126400000,156740000,136510000,217410000,116290000,131460000,111230000,500540000,1061800000,1001100000,75840000,864580000,101120000,96064000,111230000,75840000,1127500000
37,trpA,303360000,389310000,424700000,298300000,247740000,101120000,171900000,131460000,1213400000,1102200000,96064000,419650000,116290000,384260000,75840000,80896000,111230000,106180000,96064000,101120000,187070000,106180000,136510000,101120000,136510000,227520000,161790000,247740000,161790000,80896000,121340000,136510000,171900000,151680000,222460000,303360000,106180000,70784000,85952000,91008000,85952000,101120000,520770000,75840000,111230000,91008000,60672000,1061800000
38,trpB,131460000,111230000,101120000,106180000,111230000,85952000,121340000,111230000,176960000,192130000,101120000,187070000,106180000,176960000,80896000,80896000,91008000,85952000,85952000,85952000,85952000,111230000,121340000,126400000,101120000,151680000,161790000,121340000,121340000,106180000,111230000,116290000,141570000,131460000,197180000,141570000,65728000,91008000,75840000,75840000,96064000,91008000,308420000,85952000,91008000,96064000,60672000,1046600000
39,trpC,379200000,409540000,480320000,409540000,262910000,126400000,439870000,171900000,1284200000,1233700000,161790000,642110000,141570000,556160000,126400000,111230000,171900000,156740000,131460000,136510000,626940000,131460000,161790000,187070000,182020000,237630000,232580000,252800000,232580000,176960000,242690000,318530000,232580000,227520000,283140000,500540000,111230000,80896000,75840000,65728000,1208400000,121340000,920190000,182020000,166850000,242690000,60672000,1082000000
40,trpD,1026400000,1036500000,965700000,1061800000,535940000,298300000,1360100000,576380000,1572400000,1284200000,869630000,1026400000,247740000,1147700000,298300000,434820000,389310000,369090000,273020000,500540000,1117400000,303360000,273020000,293250000,353920000,611780000,611780000,677500000,601660000,328640000,358980000,535940000,495490000,515710000,424700000,1082000000,106180000,80896000,70784000,70784000,267970000,207300000,328640000,788740000,728060000,985920000,70784000,1127500000
41,trpE,849410000,910080000,970750000,1016300000,505600000,161790000,1092100000,485380000,1400500000,1648300000,262910000,1137600000,176960000,1142700000,212350000,192130000,348860000,323580000,267970000,318530000,1041500000,227520000,267970000,358980000,242690000,535940000,540990000,662340000,540990000,348860000,348860000,525820000,470210000,530880000,328640000,1082000000,111230000,91008000,1243800000,318530000,70784000,247740000,692670000,798850000,798850000,905020000,65728000,1147700000
42,ilvC,70784000,85952000,85952000,85952000,80896000,85952000,358980000,85952000,96064000,96064000,91008000,176960000,80896000,96064000,85952000,91008000,85952000,80896000,80896000,101120000,91008000,85952000,101120000,126400000,91008000,85952000,101120000,91008000,85952000,85952000,111230000,106180000,151680000,126400000,126400000,131460000,75840000,96064000,80896000,171900000,217410000,70784000,1162900000,70784000,65728000,60672000,65728000,1248800000
43,ilvE,419650000,905020000,915140000,793790000,237630000,156740000,182020000,1066800000,369090000,131460000,96064000,576380000,161790000,1061800000,131460000,121340000,101120000,101120000,96064000,126400000,1107300000,111230000,217410000,85952000,131460000,131460000,171900000,141570000,146620000,156740000,151680000,166850000,257860000,242690000,1127500000,707840000,424700000,242690000,1036500000,389310000,798850000,1132500000,55616000,384260000,414590000,996030000,60672000,1112300000
44,leuB,96064000,91008000,85952000,91008000,96064000,91008000,232580000,106180000,80896000,91008000,96064000,131460000,91008000,91008000,80896000,80896000,80896000,91008000,75840000,80896000,85952000,80896000,116290000,116290000,101120000,85952000,121340000,75840000,96064000,80896000,116290000,101120000,141570000,141570000,141570000,151680000,85952000,91008000,212350000,874690000,803900000,65728000,712900000,65728000,75840000,75840000,65728000,1152800000
45,leuD,121340000,80896000,91008000,85952000,101120000,75840000,283140000,106180000,85952000,75840000,85952000,106180000,111230000,91008000,85952000,70784000,85952000,80896000,70784000,85952000,80896000,80896000,131460000,101120000,121340000,75840000,106180000,80896000,101120000,60672000,121340000,101120000,131460000,121340000,136510000,96064000,111230000,80896000,197180000,788740000,733120000,55616000,515710000,60672000,65728000,70784000,70784000,1132500000
46,leuC,96064000,96064000,80896000,80896000,96064000,85952000,222460000,101120000,91008000,91008000,91008000,136510000,70784000,85952000,85952000,85952000,80896000,80896000,80896000,96064000,91008000,91008000,116290000,121340000,106180000,85952000,121340000,80896000,96064000,80896000,106180000,101120000,136510000,141570000,136510000,146620000,91008000,91008000,237630000,854460000,768510000,70784000,819070000,65728000,60672000,70784000,55616000,1112300000
47,Negative,101120000,60672000,65728000,65728000,70784000,65728000,65728000,70784000,75840000,75840000,65728000,91008000,96064000,91008000,60672000,65728000,60672000,60672000,70784000,60672000,75840000,65728000,65728000,60672000,101120000,50560000,65728000,60672000,65728000,65728000,70784000,75840000,65728000,75840000,55616000,70784000,96064000,60672000,55616000,55616000,50560000,45504000,60672000,70784000,75840000,65728000,55616000,1137600000
48,Positive,1228600000,1188200000,1198300000,1056700000,1173000000,1183100000,1208400000,1203300000,1127500000,1122400000,1248800000,1102200000,1127500000,1248800000,1178000000,1102200000,1117400000,1117400000,1087000000,1036500000,1036500000,1041500000,1087000000,1087000000,1127500000,1087000000,1137600000,1137600000,1082000000,1082000000,1066800000,1021300000,1107300000,1076900000,1071900000,1082000000,1041500000,1036500000,1082000000,1107300000,1076900000,1016300000,1031400000,1137600000,1127500000,1107300000,1021300000,1162900000
