,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
10,panD,60672000,85952000,65728000,121340000,126400000,85952000,91008000,85952000,91008000,65728000,80896000,955580000,80896000,1329700000,91008000,70784000,96064000,91008000,96064000,96064000,80896000,96064000,131460000,182020000,75840000,111230000,738180000,121340000,106180000,75840000,96064000,96064000,111230000,111230000,1324700000,1203300000,1243800000,182020000,1289300000,1218500000,1274100000,96064000,606720000,70784000,80896000,70784000,60672000,1162900000
11,serC,101120000,70784000,80896000,96064000,101120000,96064000,131460000,60672000,65728000,65728000,80896000,85952000,96064000,70784000,65728000,70784000,80896000,75840000,75840000,65728000,70784000,85952000,116290000,75840000,101120000,50560000,91008000,85952000,91008000,80896000,96064000,91008000,126400000,121340000,161790000,85952000,111230000,75840000,182020000,935360000,262910000,70784000,80896000,85952000,70784000,75840000,65728000,1122400000
12,cysC,126400000,96064000,106180000,126400000,116290000,106180000,712900000,348860000,278080000,343810000,176960000,141570000,96064000,101120000,91008000,85952000,101120000,96064000,146620000,101120000,91008000,101120000,91008000,146620000,91008000,96064000,91008000,101120000,101120000,106180000,111230000,111230000,151680000,126400000,1258900000,434820000,358980000,146620000,667390000,955580000,920190000,101120000,874690000,85952000,91008000,101120000,80896000,1137600000
13,cysE,111230000,60672000,80896000,75840000,75840000,91008000,70784000,70784000,85952000,85952000,80896000,101120000,106180000,85952000,80896000,70784000,70784000,65728000,65728000,65728000,91008000,85952000,85952000,80896000,111230000,65728000,75840000,91008000,70784000,75840000,91008000,96064000,136510000,126400000,136510000,96064000,116290000,75840000,106180000,126400000,171900000,75840000,75840000,75840000,85952000,70784000,60672000,1132500000
14,cysH,111230000,111230000,101120000,151680000,126400000,126400000,182020000,647170000,1137600000,1102200000,101120000,151680000,111230000,111230000,96064000,85952000,111230000,96064000,131460000,106180000,91008000,101120000,96064000,136510000,96064000,106180000,75840000,91008000,111230000,101120000,111230000,121340000,166850000,171900000,1137600000,677500000,515710000,207300000,814020000,1051600000,1041500000,96064000,1107300000,91008000,91008000,101120000,70784000,1178000000
15,glnA,121340000,80896000,101120000,136510000,75840000,75840000,91008000,96064000,91008000,80896000,70784000,96064000,116290000,91008000,60672000,70784000,70784000,55616000,65728000,85952000,106180000,96064000,85952000,65728000,116290000,70784000,70784000,80896000,75840000,75840000,85952000,101120000,126400000,111230000,136510000,106180000,131460000,80896000,151680000,399420000,217410000,65728000,151680000,85952000,75840000,85952000,50560000,1107300000
16,serA,106180000,80896000,75840000,75840000,65728000,91008000,121340000,75840000,96064000,75840000,75840000,141570000,96064000,91008000,80896000,85952000,65728000,85952000,91008000,65728000,80896000,106180000,131460000,131460000,106180000,85952000,106180000,91008000,80896000,96064000,96064000,101120000,126400000,121340000,197180000,141570000,111230000,101120000,156740000,520770000,217410000,91008000,101120000,85952000,85952000,75840000,60672000,1137600000
17,hisB,96064000,85952000,75840000,96064000,85952000,85952000,96064000,85952000,65728000,75840000,75840000,101120000,136510000,116290000,75840000,106180000,70784000,116290000,96064000,96064000,131460000,111230000,126400000,75840000,101120000,85952000,75840000,91008000,75840000,91008000,85952000,91008000,136510000,126400000,151680000,106180000,126400000,101120000,171900000,434820000,429760000,96064000,106180000,80896000,80896000,91008000,65728000,1127500000
18,hisC,60672000,80896000,75840000,85952000,70784000,91008000,80896000,70784000,85952000,75840000,75840000,136510000,106180000,106180000,65728000,85952000,55616000,96064000,106180000,70784000,126400000,111230000,116290000,126400000,80896000,75840000,65728000,80896000,65728000,96064000,70784000,91008000,136510000,136510000,151680000,136510000,121340000,96064000,187070000,434820000,409540000,85952000,96064000,80896000,96064000,91008000,65728000,1162900000
19,hisD,106180000,70784000,80896000,96064000,91008000,192130000,106180000,80896000,75840000,80896000,65728000,141570000,141570000,136510000,91008000,121340000,101120000,116290000,116290000,121340000,247740000,111230000,116290000,111230000,111230000,70784000,75840000,96064000,91008000,101120000,106180000,106180000,141570000,146620000,156740000,106180000,131460000,91008000,166850000,399420000,384260000,85952000,126400000,96064000,85952000,91008000,55616000,1127500000
20,hisI,91008000,96064000,80896000,101120000,85952000,96064000,151680000,101120000,101120000,101120000,91008000,151680000,96064000,101120000,96064000,80896000,75840000,91008000,96064000,70784000,96064000,121340000,126400000,126400000,91008000,91008000,80896000,85952000,91008000,111230000,101120000,85952000,166850000,156740000,192130000,156740000,111230000,96064000,151680000,576380000,384260000,91008000,161790000,80896000,85952000,80896000,80896000,1066800000
21,metA,106180000,106180000,182020000,85952000,85952000,75840000,525820000,80896000,75840000,65728000,75840000,101120000,111230000,91008000,116290000,96064000,136510000,141570000,202240000,106180000,85952000,131460000,121340000,75840000,111230000,75840000,96064000,85952000,91008000,75840000,91008000,96064000,121340000,111230000,369090000,262910000,176960000,96064000,717950000,444930000,1051600000,75840000,1117400000,75840000,85952000,91008000,65728000,1092100000
22,guaA,85952000,106180000,96064000,111230000,91008000,96064000,111230000,65728000,70784000,91008000,91008000,136510000,126400000,131460000,96064000,116290000,111230000,116290000,121340000,106180000,121340000,121340000,131460000,111230000,111230000,91008000,101120000,106180000,101120000,101120000,96064000,101120000,111230000,111230000,131460000,121340000,126400000,121340000,156740000,434820000,308420000,101120000,121340000,101120000,96064000,106180000,65728000,1071900000
23,guaB,101120000,207300000,166850000,156740000,141570000,121340000,136510000,111230000,136510000,136510000,131460000,111230000,131460000,146620000,116290000,121340000,121340000,121340000,106180000,116290000,141570000,116290000,106180000,146620000,121340000,96064000,111230000,106180000,106180000,96064000,111230000,126400000,116290000,116290000,116290000,151680000,136510000,141570000,156740000,333700000,333700000,136510000,222460000,141570000,131460000,146620000,96064000,1127500000
24,purA,101120000,75840000,70784000,85952000,75840000,80896000,111230000,70784000,101120000,91008000,80896000,136510000,101120000,91008000,80896000,85952000,85952000,70784000,75840000,85952000,91008000,116290000,141570000,126400000,111230000,75840000,80896000,70784000,65728000,75840000,80896000,80896000,101120000,75840000,91008000,136510000,101120000,101120000,197180000,262910000,389310000,96064000,96064000,85952000,80896000,91008000,70784000,1132500000
25,purC,96064000,96064000,80896000,96064000,85952000,121340000,106180000,80896000,75840000,75840000,80896000,80896000,106180000,116290000,101120000,85952000,91008000,101120000,85952000,96064000,126400000,121340000,121340000,91008000,101120000,85952000,65728000,75840000,60672000,75840000,85952000,91008000,141570000,136510000,156740000,80896000,121340000,101120000,171900000,475260000,404480000,91008000,126400000,96064000,85952000,91008000,70784000,1107300000
26,purD,80896000,85952000,70784000,80896000,75840000,126400000,91008000,65728000,101120000,91008000,75840000,146620000,80896000,91008000,65728000,75840000,65728000,75840000,75840000,80896000,85952000,116290000,121340000,121340000,55616000,80896000,60672000,70784000,70784000,70784000,70784000,91008000,141570000,136510000,136510000,171900000,151680000,101120000,202240000,596610000,626940000,91008000,141570000,85952000,80896000,91008000,70784000,1213400000
27,purF,96064000,85952000,85952000,106180000,91008000,106180000,101120000,60672000,571330000,546050000,75840000,80896000,101120000,80896000,70784000,101120000,91008000,91008000,106180000,75840000,146620000,116290000,121340000,80896000,101120000,85952000,50560000,85952000,85952000,75840000,75840000,80896000,131460000,126400000,131460000,106180000,141570000,91008000,182020000,556160000,540990000,91008000,141570000,96064000,96064000,101120000,70784000,1092100000
28,purL,75840000,91008000,80896000,85952000,75840000,121340000,85952000,65728000,111230000,111230000,75840000,146620000,75840000,91008000,70784000,70784000,80896000,85952000,75840000,70784000,96064000,106180000,111230000,116290000,75840000,75840000,75840000,70784000,65728000,75840000,70784000,70784000,141570000,126400000,131460000,151680000,131460000,101120000,222460000,626940000,642110000,91008000,136510000,75840000,85952000,96064000,75840000,1056700000
29,purM,111230000,75840000,80896000,96064000,91008000,75840000,85952000,75840000,101120000,91008000,75840000,91008000,116290000,75840000,85952000,80896000,101120000,85952000,96064000,85952000,106180000,121340000,111230000,85952000,111230000,55616000,65728000,70784000,65728000,65728000,65728000,80896000,141570000,131460000,141570000,116290000,146620000,91008000,182020000,525820000,566270000,91008000,116290000,85952000,96064000,96064000,60672000,1112300000
30,pyrB,70784000,91008000,106180000,91008000,85952000,85952000,161790000,75840000,80896000,55616000,65728000,141570000,101120000,101120000,65728000,80896000,91008000,101120000,111230000,106180000,75840000,96064000,111230000,116290000,75840000,91008000,70784000,70784000,75840000,65728000,85952000,85952000,136510000,151680000,146620000,141570000,96064000,96064000,237630000,540990000,495490000,85952000,136510000,80896000,85952000,75840000,70784000,1178000000
31,pyrC,111230000,91008000,101120000,106180000,80896000,96064000,85952000,80896000,85952000,75840000,65728000,91008000,116290000,111230000,80896000,80896000,80896000,80896000,91008000,96064000,96064000,126400000,126400000,75840000,111230000,70784000,55616000,80896000,55616000,65728000,70784000,85952000,106180000,111230000,141570000,85952000,126400000,80896000,298300000,465150000,444930000,80896000,121340000,85952000,91008000,101120000,55616000,1076900000
32,pyrD,91008000,101120000,126400000,131460000,85952000,101120000,106180000,91008000,91008000,75840000,70784000,156740000,121340000,126400000,91008000,106180000,111230000,106180000,106180000,106180000,101120000,136510000,131460000,131460000,101120000,70784000,75840000,85952000,70784000,96064000,80896000,70784000,146620000,141570000,151680000,156740000,126400000,116290000,364030000,581440000,626940000,101120000,176960000,96064000,111230000,111230000,65728000,1082000000
33,pyrE,136510000,141570000,166850000,136510000,121340000,106180000,151680000,96064000,91008000,101120000,131460000,136510000,146620000,171900000,131460000,126400000,141570000,146620000,141570000,182020000,131460000,131460000,126400000,111230000,141570000,141570000,116290000,171900000,146620000,166850000,156740000,156740000,96064000,80896000,197180000,247740000,192130000,111230000,288190000,632000000,652220000,116290000,237630000,111230000,121340000,151680000,55616000,1107300000
34,pyrF,111230000,121340000,151680000,131460000,101120000,116290000,131460000,75840000,96064000,111230000,131460000,171900000,146620000,156740000,116290000,116290000,116290000,136510000,121340000,176960000,111230000,126400000,116290000,131460000,161790000,141570000,116290000,171900000,146620000,166850000,131460000,151680000,96064000,101120000,182020000,136510000,197180000,106180000,283140000,616830000,626940000,111230000,232580000,116290000,126400000,146620000,65728000,1087000000
35,lysA,151680000,303360000,313470000,642110000,166850000,156740000,187070000,404480000,1233700000,1370200000,146620000,1132500000,141570000,1122400000,131460000,156740000,131460000,126400000,131460000,192130000,308420000,121340000,106180000,136510000,131460000,146620000,111230000,156740000,131460000,182020000,121340000,146620000,187070000,187070000,55616000,288190000,202240000,182020000,333700000,596610000,414590000,151680000,1076900000,141570000,151680000,151680000,50560000,1112300000
36,tyrA,156740000,136510000,136510000,141570000,101120000,91008000,283140000,308420000,1157800000,1223600000,91008000,404480000,91008000,540990000,91008000,80896000,91008000,91008000,85952000,80896000,242690000,101120000,146620000,136510000,85952000,111230000,121340000,116290000,96064000,106180000,121340000,126400000,141570000,121340000,252800000,136510000,202240000,101120000,596610000,1097200000,985920000,85952000,899970000,96064000,106180000,126400000,75840000,1076900000
37,trpA,308420000,227520000,348860000,176960000,141570000,80896000,146620000,156740000,1228600000,1117400000,85952000,505600000,116290000,429760000,106180000,80896000,96064000,111230000,75840000,111230000,146620000,126400000,136510000,106180000,121340000,176960000,166850000,187070000,166850000,91008000,141570000,136510000,207300000,176960000,222460000,333700000,111230000,70784000,80896000,85952000,106180000,70784000,490430000,85952000,96064000,131460000,60672000,1056700000
38,trpB,126400000,111230000,91008000,116290000,111230000,101120000,126400000,101120000,217410000,551100000,101120000,212350000,96064000,192130000,91008000,70784000,96064000,96064000,80896000,80896000,91008000,121340000,136510000,126400000,111230000,136510000,136510000,131460000,106180000,116290000,96064000,101120000,126400000,116290000,176960000,146620000,75840000,91008000,70784000,75840000,106180000,111230000,328640000,96064000,91008000,96064000,65728000,1041500000
39,trpC,414590000,384260000,455040000,465150000,257860000,156740000,419650000,212350000,1319600000,1339800000,136510000,697730000,146620000,601660000,141570000,131460000,166850000,161790000,146620000,161790000,672450000,156740000,166850000,161790000,166850000,212350000,207300000,257860000,207300000,197180000,257860000,333700000,242690000,252800000,288190000,490430000,111230000,70784000,65728000,75840000,1193200000,121340000,1016300000,192130000,192130000,262910000,65728000,1061800000
40,trpD,1137600000,980860000,1147700000,1071900000,637060000,399420000,1299400000,763460000,1410600000,1213400000,788740000,1016300000,252800000,1142700000,333700000,419650000,379200000,374140000,262910000,596610000,960640000,434820000,318530000,308420000,323580000,621890000,566270000,712900000,551100000,404480000,399420000,530880000,465150000,515710000,480320000,985920000,116290000,96064000,96064000,75840000,369090000,192130000,298300000,803900000,803900000,1031400000,75840000,1076900000
41,trpE,955580000,940420000,970750000,910080000,495490000,171900000,1036500000,712900000,1329700000,1269100000,252800000,1076900000,187070000,1173000000,207300000,171900000,353920000,348860000,278080000,384260000,1157800000,313470000,273020000,414590000,237630000,596610000,540990000,738180000,515710000,409540000,338750000,561220000,449980000,546050000,318530000,1132500000,116290000,91008000,1324700000,404480000,65728000,262910000,864580000,743230000,763460000,965700000,45504000,1107300000
42,ilvC,80896000,70784000,75840000,75840000,91008000,96064000,283140000,111230000,91008000,85952000,85952000,166850000,80896000,111230000,70784000,80896000,70784000,70784000,60672000,75840000,75840000,101120000,121340000,111230000,91008000,75840000,96064000,75840000,80896000,80896000,106180000,106180000,136510000,131460000,136510000,131460000,121340000,85952000,70784000,161790000,227520000,60672000,1147700000,75840000,75840000,60672000,65728000,1188200000
43,ilvE,404480000,824130000,925250000,763460000,212350000,262910000,136510000,1087000000,475260000,975810000,106180000,950530000,182020000,1006100000,126400000,106180000,96064000,96064000,96064000,166850000,1046600000,121340000,242690000,75840000,121340000,121340000,161790000,126400000,121340000,192130000,146620000,176960000,252800000,232580000,1228600000,647170000,444930000,212350000,1001100000,667390000,899970000,1092100000,45504000,460100000,642110000,1041500000,50560000,1076900000
44,leuB,85952000,91008000,85952000,106180000,101120000,85952000,187070000,106180000,91008000,91008000,91008000,146620000,85952000,85952000,80896000,65728000,75840000,75840000,55616000,70784000,65728000,91008000,121340000,111230000,101120000,75840000,111230000,80896000,106180000,80896000,101120000,85952000,126400000,121340000,126400000,141570000,70784000,80896000,197180000,814020000,717950000,65728000,652220000,55616000,60672000,70784000,60672000,1076900000
45,leuD,121340000,75840000,91008000,91008000,80896000,65728000,237630000,101120000,80896000,80896000,85952000,111230000,101120000,75840000,75840000,60672000,75840000,60672000,60672000,70784000,65728000,106180000,121340000,70784000,111230000,85952000,101120000,91008000,96064000,80896000,116290000,80896000,131460000,121340000,141570000,91008000,111230000,60672000,222460000,864580000,768510000,55616000,899970000,60672000,60672000,60672000,50560000,1102200000
46,leuC,85952000,101120000,91008000,85952000,111230000,75840000,202240000,111230000,80896000,80896000,91008000,141570000,85952000,106180000,75840000,70784000,85952000,80896000,80896000,75840000,60672000,91008000,111230000,106180000,101120000,85952000,101120000,91008000,91008000,85952000,101120000,96064000,146620000,146620000,141570000,136510000,70784000,80896000,273020000,889860000,763460000,65728000,1031400000,75840000,60672000,70784000,50560000,1162900000
47,Negative,106180000,70784000,85952000,65728000,70784000,60672000,65728000,65728000,80896000,80896000,75840000,91008000,106180000,75840000,65728000,55616000,60672000,70784000,55616000,65728000,65728000,91008000,96064000,60672000,101120000,70784000,60672000,70784000,55616000,60672000,80896000,96064000,75840000,80896000,40448000,75840000,96064000,50560000,55616000,40448000,45504000,50560000,70784000,55616000,60672000,65728000,45504000,1132500000
48,Positive,1167900000,1147700000,1006100000,1183100000,1142700000,1021300000,1157800000,1046600000,1051600000,1061800000,1061800000,1066800000,1117400000,1132500000,1036500000,1157800000,1087000000,1046600000,1051600000,1092100000,1046600000,1056700000,1016300000,1041500000,1173000000,1137600000,1107300000,1218500000,1178000000,1082000000,1107300000,1147700000,1117400000,1076900000,1097200000,1041500000,1152800000,996030000,1031400000,1051600000,1142700000,1021300000,1178000000,985920000,1061800000,1031400000,1092100000,1107300000
